Date,Close
2000-09-12,5.77
2000-09-13,5.728
2000-09-14,5.774
2000-09-15,5.833
2000-09-18,5.871
2000-09-19,5.85
2000-09-20,5.892
2000-09-21,5.871
2000-09-22,5.829
2000-09-25,5.833
2000-09-26,5.799
2000-09-27,5.82
2000-09-28,5.812
2000-09-29,5.778
2000-10-02,5.82
2000-10-03,5.867
2000-10-04,5.892
2000-10-05,5.854
2000-10-06,5.816
2000-10-09,5.816
2000-10-10,5.795
2000-10-11,5.77
2000-10-12,5.715
2000-10-13,5.715
2000-10-16,5.74
2000-10-17,5.665
2000-10-18,5.657
2000-10-19,5.652
2000-10-20,5.636
2000-10-23,5.582
2000-10-24,5.623
2000-10-25,5.686
2000-10-26,5.673
2000-10-27,5.711
2000-10-30,5.728
2000-10-31,5.757
2000-11-01,5.736
2000-11-02,5.74
2000-11-03,5.804
2000-11-06,5.855
2000-11-07,5.859
2000-11-08,5.85
2000-11-09,5.808
2000-11-10,5.795
2000-11-13,5.761
2000-11-14,5.744
2000-11-15,5.698
2000-11-16,5.669
2000-11-17,5.694
2000-11-20,5.664
2000-11-21,5.66
2000-11-22,5.593
2000-11-24,5.622
2000-11-27,5.626
2000-11-28,5.589
2000-11-29,5.543
2000-11-30,5.439
2000-12-01,5.513
2000-12-04,5.522
2000-12-05,5.43
2000-12-06,5.319
2000-12-07,5.299
2000-12-08,5.344
2000-12-11,5.36
2000-12-12,5.343
2000-12-13,5.278
2000-12-14,5.213
2000-12-15,5.176
2000-12-18,5.156
2000-12-19,5.184
2000-12-20,5.075
2000-12-21,5.023
2000-12-22,5.002
2000-12-26,5.022
2000-12-27,5.086
2000-12-28,5.114
2000-12-29,5.11
2001-01-02,4.917
2001-01-03,5.097
2001-01-04,5.013
2001-01-05,4.948
2001-01-08,4.897
2001-01-09,4.964
2001-01-10,5.084
2001-01-11,5.116
2001-01-12,5.23
2001-01-16,5.234
2001-01-17,5.156
2001-01-18,5.095
2001-01-19,5.174
2001-01-22,5.221
2001-01-23,5.274
2001-01-24,5.303
2001-01-25,5.27
2001-01-26,5.253
2001-01-29,5.295
2001-01-30,5.212
2001-01-31,5.179
2001-02-01,5.061
2001-02-02,5.138
2001-02-05,5.146
2001-02-06,5.195
2001-02-07,5.179
2001-02-08,5.099
2001-02-09,5.016
2001-02-12,5.048
2001-02-13,5.068
2001-02-14,5.105
2001-02-15,5.178
2001-02-16,5.093
2001-02-20,5.097
2001-02-21,5.129
2001-02-22,5.154
2001-02-23,5.08
2001-02-26,5.036
2001-02-27,4.956
2001-02-28,4.908
2001-03-01,4.856
2001-03-02,4.943
2001-03-05,4.963
2001-03-06,4.971
2001-03-07,4.919
2001-03-08,4.887
2001-03-09,4.931
2001-03-12,4.919
2001-03-13,4.931
2001-03-14,4.851
2001-03-15,4.804
2001-03-16,4.752
2001-03-19,4.815
2001-03-20,4.791
2001-03-21,4.768
2001-03-22,4.708
2001-03-23,4.799
2001-03-26,4.847
2001-03-27,4.983
2001-03-28,4.971
2001-03-29,4.963
2001-03-30,4.915
2001-04-02,4.971
2001-04-03,4.935
2001-04-04,4.923
2001-04-05,4.963
2001-04-06,4.874
2001-04-09,4.906
2001-04-10,5.068
2001-04-11,5.109
2001-04-12,5.146
2001-04-16,5.275
2001-04-17,5.188
2001-04-18,5.118
2001-04-19,5.233
2001-04-20,5.263
2001-04-23,5.188
2001-04-24,5.188
2001-04-25,5.254
2001-04-26,5.192
2001-04-27,5.313
2001-04-30,5.338
2001-05-01,5.288
2001-05-02,5.284
2001-05-03,5.201
2001-05-04,5.184
2001-05-07,5.205
2001-05-08,5.217
2001-05-09,5.168
2001-05-10,5.272
2001-05-11,5.484
2001-05-14,5.416
2001-05-15,5.48
2001-05-16,5.467
2001-05-17,5.467
2001-05-18,5.391
2001-05-21,5.386
2001-05-22,5.399
2001-05-23,5.391
2001-05-24,5.489
2001-05-25,5.485
2001-05-29,5.507
2001-05-30,5.503
2001-05-31,5.413
2001-06-01,5.354
2001-06-04,5.324
2001-06-05,5.261
2001-06-06,5.265
2001-06-07,5.295
2001-06-08,5.333
2001-06-11,5.287
2001-06-12,5.24
2001-06-13,5.257
2001-06-14,5.215
2001-06-15,5.228
2001-06-18,5.241
2001-06-19,5.228
2001-06-20,5.199
2001-06-21,5.178
2001-06-22,5.124
2001-06-25,5.132
2001-06-26,5.224
2001-06-27,5.233
2001-06-28,5.326
2001-06-29,5.39
2001-07-02,5.331
2001-07-03,5.378
2001-07-05,5.412
2001-07-06,5.374
2001-07-09,5.34
2001-07-10,5.272
2001-07-11,5.285
2001-07-12,5.23
2001-07-13,5.234
2001-07-16,5.175
2001-07-17,5.179
2001-07-18,5.087
2001-07-19,5.104
2001-07-20,5.112
2001-07-23,5.108
2001-07-24,5.087
2001-07-25,5.108
2001-07-26,5.15
2001-07-27,5.096
2001-07-30,5.096
2001-07-31,5.037
2001-08-01,5.066
2001-08-02,5.125
2001-08-03,5.159
2001-08-06,5.176
2001-08-07,5.172
2001-08-08,5.054
2001-08-09,5.028
2001-08-10,5.016
2001-08-13,4.96
2001-08-14,4.968
2001-08-15,4.992
2001-08-16,4.936
2001-08-17,4.841
2001-08-20,4.896
2001-08-21,4.876
2001-08-22,4.896
2001-08-23,4.876
2001-08-24,4.912
2001-08-27,4.932
2001-08-28,4.848
2001-08-29,4.777
2001-08-30,4.781
2001-08-31,4.816
2001-09-04,4.979
2001-09-05,4.967
2001-09-06,4.856
2001-09-07,4.796
2001-09-10,4.835
2001-09-17,4.611
2001-09-18,4.705
2001-09-19,4.681
2001-09-20,4.728
2001-09-21,4.689
2001-09-24,4.7
2001-09-25,4.7
2001-09-26,4.637
2001-09-27,4.559
2001-09-28,4.575
2001-10-01,4.543
2001-10-02,4.512
2001-10-03,4.458
2001-10-04,4.508
2001-10-05,4.504
2001-10-08,4.504
2001-10-09,4.574
2001-10-10,4.589
2001-10-11,4.664
2001-10-12,4.659
2001-10-15,4.608
2001-10-16,4.569
2001-10-17,4.561
2001-10-18,4.561
2001-10-19,4.6
2001-10-22,4.604
2001-10-23,4.635
2001-10-24,4.584
2001-10-25,4.537
2001-10-26,4.521
2001-10-29,4.467
2001-10-30,4.412
2001-10-31,4.263
2001-11-01,4.217
2001-11-02,4.346
2001-11-05,4.296
2001-11-06,4.269
2001-11-07,4.201
2001-11-08,4.303
2001-11-09,4.307
2001-11-12,4.314
2001-11-13,4.368
2001-11-14,4.515
2001-11-15,4.728
2001-11-16,4.885
2001-11-19,4.756
2001-11-20,4.869
2001-11-21,4.966
2001-11-23,4.991
2001-11-26,5.003
2001-11-27,4.95
2001-11-28,4.946
2001-11-29,4.756
2001-11-30,4.744
2001-12-03,4.703
2001-12-04,4.648
2001-12-05,4.901
2001-12-06,5.003
2001-12-07,5.148
2001-12-10,5.136
2001-12-11,5.077
2001-12-12,4.974
2001-12-13,5.09
2001-12-14,5.161
2001-12-17,5.274
2001-12-18,5.132
2001-12-19,5.036
2001-12-20,5.049
2001-12-21,5.078
2001-12-24,5.132
2001-12-26,5.178
2001-12-27,5.095
2001-12-28,5.107
2001-12-31,5.032
2002-01-02,5.157
2002-01-03,5.12
2002-01-04,5.141
2002-01-07,5.057
2002-01-08,5.057
2002-01-09,5.062
2002-01-10,4.962
2002-01-11,4.859
2002-01-14,4.868
2002-01-15,4.831
2002-01-16,4.839
2002-01-17,4.933
2002-01-18,4.888
2002-01-22,4.9
2002-01-23,5
2002-01-24,5.029
2002-01-25,5.071
2002-01-28,5.079
2002-01-29,4.975
2002-01-30,4.971
2002-01-31,5.025
2002-02-01,4.979
2002-02-04,4.896
2002-02-05,4.925
2002-02-06,4.929
2002-02-07,4.931
2002-02-08,4.879
2002-02-11,4.899
2002-02-12,4.967
2002-02-13,5.003
2002-02-14,4.959
2002-02-15,4.863
2002-02-19,4.883
2002-02-20,4.879
2002-02-21,4.871
2002-02-22,4.827
2002-02-25,4.851
2002-02-26,4.915
2002-02-27,4.847
2002-02-28,4.859
2002-03-01,4.971
2002-03-04,4.999
2002-03-05,5.008
2002-03-06,5.032
2002-03-07,5.212
2002-03-08,5.316
2002-03-11,5.32
2002-03-12,5.304
2002-03-13,5.262
2002-03-14,5.396
2002-03-15,5.363
2002-03-18,5.304
2002-03-19,5.325
2002-03-20,5.397
2002-03-21,5.384
2002-03-22,5.389
2002-03-25,5.406
2002-03-26,5.334
2002-03-27,5.33
2002-03-28,5.406
2002-04-01,5.428
2002-04-02,5.348
2002-04-03,5.285
2002-04-04,5.272
2002-04-05,5.21
2002-04-08,5.235
2002-04-09,5.21
2002-04-10,5.223
2002-04-11,5.202
2002-04-12,5.156
2002-04-15,5.127
2002-04-16,5.177
2002-04-17,5.219
2002-04-18,5.215
2002-04-19,5.19
2002-04-22,5.169
2002-04-23,5.165
2002-04-24,5.095
2002-04-25,5.091
2002-04-26,5.058
2002-04-29,5.099
2002-04-30,5.091
2002-05-01,5.058
2002-05-02,5.099
2002-05-03,5.062
2002-05-06,5.079
2002-05-07,5.073
2002-05-08,5.21
2002-05-09,5.187
2002-05-10,5.127
2002-05-13,5.22
2002-05-14,5.294
2002-05-15,5.252
2002-05-16,5.187
2002-05-17,5.241
2002-05-20,5.189
2002-05-21,5.148
2002-05-22,5.1
2002-05-23,5.148
2002-05-24,5.138
2002-05-28,5.134
2002-05-29,5.077
2002-05-30,5.032
2002-05-31,5.043
2002-06-03,5.04
2002-06-04,5.012
2002-06-05,5.041
2002-06-06,5.01
2002-06-07,5.062
2002-06-10,5.043
2002-06-11,4.991
2002-06-12,4.95
2002-06-13,4.907
2002-06-14,4.806
2002-06-17,4.856
2002-06-18,4.848
2002-06-19,4.726
2002-06-20,4.826
2002-06-21,4.755
2002-06-24,4.844
2002-06-25,4.841
2002-06-26,4.707
2002-06-27,4.81
2002-06-28,4.824
2002-07-01,4.815
2002-07-02,4.74
2002-07-03,4.744
2002-07-05,4.864
2002-07-08,4.812
2002-07-09,4.741
2002-07-10,4.646
2002-07-11,4.617
2002-07-12,4.595
2002-07-15,4.621
2002-07-16,4.709
2002-07-17,4.665
2002-07-18,4.61
2002-07-19,4.565
2002-07-22,4.467
2002-07-23,4.426
2002-07-24,4.403
2002-07-25,4.388
2002-07-26,4.367
2002-07-29,4.533
2002-07-30,4.581
2002-07-31,4.465
2002-08-01,4.401
2002-08-02,4.261
2002-08-05,4.238
2002-08-06,4.369
2002-08-07,4.292
2002-08-08,4.415
2002-08-09,4.267
2002-08-12,4.217
2002-08-13,4.116
2002-08-14,4.063
2002-08-15,4.163
2002-08-16,4.317
2002-08-19,4.298
2002-08-20,4.159
2002-08-21,4.19
2002-08-22,4.29
2002-08-23,4.228
2002-08-26,4.206
2002-08-27,4.282
2002-08-28,4.218
2002-08-29,4.161
2002-08-30,4.137
2002-09-03,3.98
2002-09-04,3.953
2002-09-05,3.91
2002-09-06,4.036
2002-09-09,4.047
2002-09-10,3.988
2002-09-11,4.058
2002-09-12,3.967
2002-09-13,3.9
2002-09-16,3.874
2002-09-17,3.863
2002-09-18,3.849
2002-09-19,3.78
2002-09-20,3.776
2002-09-23,3.681
2002-09-24,3.646
2002-09-25,3.759
2002-09-26,3.766
2002-09-27,3.689
2002-09-30,3.607
2002-10-01,3.699
2002-10-02,3.7
2002-10-03,3.684
2002-10-04,3.685
2002-10-07,3.63
2002-10-08,3.636
2002-10-09,3.58
2002-10-10,3.655
2002-10-11,3.813
2002-10-14,3.811
2002-10-15,3.996
2002-10-16,4.034
2002-10-17,4.136
2002-10-18,4.134
2002-10-21,4.221
2002-10-22,4.252
2002-10-23,4.236
2002-10-24,4.142
2002-10-25,4.095
2002-10-28,4.084
2002-10-29,3.934
2002-10-30,3.966
2002-10-31,3.911
2002-11-01,3.977
2002-11-04,4.045
2002-11-05,4.081
2002-11-06,4.035
2002-11-07,3.882
2002-11-08,3.852
2002-11-11,3.852
2002-11-12,3.851
2002-11-13,3.838
2002-11-14,4.021
2002-11-15,4.051
2002-11-18,4.019
2002-11-19,3.98
2002-11-20,4.075
2002-11-21,4.143
2002-11-22,4.175
2002-11-25,4.184
2002-11-26,4.079
2002-11-27,4.26
2002-11-29,4.213
2002-12-02,4.219
2002-12-03,4.233
2002-12-04,4.172
2002-12-05,4.114
2002-12-06,4.093
2002-12-09,4.05
2002-12-10,4.049
2002-12-11,3.994
2002-12-12,4.006
2002-12-13,4.062
2002-12-16,4.13
2002-12-17,4.114
2002-12-18,4.054
2002-12-19,3.949
2002-12-20,3.953
2002-12-23,3.967
2002-12-24,3.936
2002-12-26,3.914
2002-12-27,3.813
2002-12-30,3.784
2002-12-31,3.818
2003-01-02,4.032
2003-01-03,4.038
2003-01-06,4.066
2003-01-07,4.025
2003-01-08,3.981
2003-01-09,4.148
2003-01-10,4.152
2003-01-13,4.128
2003-01-14,4.085
2003-01-15,4.072
2003-01-16,4.068
2003-01-17,4.015
2003-01-21,3.989
2003-01-22,3.923
2003-01-23,3.947
2003-01-24,3.903
2003-01-27,3.957
2003-01-28,3.978
2003-01-29,4.033
2003-01-30,3.99
2003-01-31,3.975
2003-02-03,3.992
2003-02-04,3.931
2003-02-05,4.001
2003-02-06,3.945
2003-02-07,3.924
2003-02-10,3.977
2003-02-11,3.957
2003-02-12,3.912
2003-02-13,3.871
2003-02-14,3.952
2003-02-18,3.948
2003-02-19,3.881
2003-02-20,3.846
2003-02-21,3.893
2003-02-24,3.844
2003-02-25,3.808
2003-02-26,3.773
2003-02-27,3.752
2003-02-28,3.696
2003-03-03,3.676
2003-03-04,3.645
2003-03-05,3.62
2003-03-06,3.652
2003-03-07,3.62
2003-03-10,3.574
2003-03-11,3.586
2003-03-12,3.589
2003-03-13,3.732
2003-03-14,3.707
2003-03-17,3.816
2003-03-18,3.898
2003-03-19,3.965
2003-03-20,4.006
2003-03-21,4.095
2003-03-24,3.973
2003-03-25,3.961
2003-03-26,3.944
2003-03-27,3.926
2003-03-28,3.896
2003-03-31,3.823
2003-04-01,3.827
2003-04-02,3.932
2003-04-03,3.916
2003-04-04,3.944
2003-04-07,4.014
2003-04-08,3.936
2003-04-09,3.901
2003-04-10,3.934
2003-04-11,3.981
2003-04-14,4.021
2003-04-15,3.971
2003-04-16,3.938
2003-04-17,3.957
2003-04-21,3.979
2003-04-22,3.983
2003-04-23,3.995
2003-04-24,3.905
2003-04-25,3.886
2003-04-28,3.9
2003-04-29,3.929
2003-04-30,3.857
2003-05-01,3.856
2003-05-02,3.913
2003-05-05,3.887
2003-05-06,3.808
2003-05-07,3.693
2003-05-08,3.671
2003-05-09,3.691
2003-05-12,3.639
2003-05-13,3.623
2003-05-14,3.537
2003-05-15,3.537
2003-05-16,3.462
2003-05-19,3.452
2003-05-20,3.374
2003-05-21,3.39
2003-05-22,3.339
2003-05-23,3.333
2003-05-27,3.401
2003-05-28,3.431
2003-05-29,3.339
2003-05-30,3.35
2003-06-02,3.429
2003-06-03,3.342
2003-06-04,3.291
2003-06-05,3.331
2003-06-06,3.352
2003-06-09,3.279
2003-06-10,3.194
2003-06-11,3.188
2003-06-12,3.168
2003-06-13,3.104
2003-06-16,3.17
2003-06-17,3.266
2003-06-18,3.36
2003-06-19,3.341
2003-06-20,3.396
2003-06-23,3.315
2003-06-24,3.265
2003-06-25,3.361
2003-06-26,3.534
2003-06-27,3.581
2003-06-30,3.528
2003-07-01,3.549
2003-07-02,3.536
2003-07-03,3.655
2003-07-07,3.707
2003-07-08,3.733
2003-07-09,3.706
2003-07-10,3.677
2003-07-11,3.64
2003-07-14,3.714
2003-07-15,3.914
2003-07-16,3.945
2003-07-17,3.954
2003-07-18,3.969
2003-07-21,4.174
2003-07-22,4.15
2003-07-23,4.102
2003-07-24,4.167
2003-07-25,4.178
2003-07-28,4.284
2003-07-29,4.398
2003-07-30,4.315
2003-07-31,4.474
2003-08-01,4.415
2003-08-04,4.32
2003-08-05,4.441
2003-08-06,4.288
2003-08-07,4.229
2003-08-08,4.289
2003-08-11,4.371
2003-08-12,4.357
2003-08-13,4.56
2003-08-14,4.586
2003-08-15,4.528
2003-08-18,4.477
2003-08-19,4.381
2003-08-20,4.441
2003-08-21,4.507
2003-08-22,4.459
2003-08-25,4.527
2003-08-26,4.486
2003-08-27,4.536
2003-08-28,4.43
2003-08-29,4.454
2003-09-02,4.601
2003-09-03,4.599
2003-09-04,4.513
2003-09-05,4.354
2003-09-08,4.389
2003-09-09,4.371
2003-09-10,4.269
2003-09-11,4.334
2003-09-12,4.269
2003-09-15,4.245
2003-09-16,4.291
2003-09-17,4.191
2003-09-18,4.184
2003-09-19,4.162
2003-09-22,4.241
2003-09-23,4.214
2003-09-24,4.135
2003-09-25,4.102
2003-09-26,4.023
2003-09-29,4.077
2003-09-30,3.937
2003-10-01,3.932
2003-10-02,4.009
2003-10-03,4.195
2003-10-06,4.151
2003-10-07,4.244
2003-10-08,4.242
2003-10-09,4.302
2003-10-10,4.248
2003-10-13,4.255
2003-10-14,4.35
2003-10-15,4.397
2003-10-16,4.455
2003-10-17,4.388
2003-10-20,4.38
2003-10-21,4.366
2003-10-22,4.273
2003-10-23,4.316
2003-10-24,4.212
2003-10-27,4.265
2003-10-28,4.189
2003-10-29,4.275
2003-10-30,4.339
2003-10-31,4.301
2003-11-03,4.368
2003-11-04,4.305
2003-11-05,4.35
2003-11-06,4.418
2003-11-07,4.45
2003-11-10,4.46
2003-11-12,4.412
2003-11-13,4.271
2003-11-14,4.233
2003-11-17,4.188
2003-11-18,4.167
2003-11-19,4.235
2003-11-20,4.154
2003-11-21,4.147
2003-11-24,4.227
2003-11-25,4.186
2003-11-26,4.242
2003-11-28,4.32
2003-12-01,4.392
2003-12-02,4.38
2003-12-03,4.41
2003-12-04,4.369
2003-12-05,4.215
2003-12-08,4.278
2003-12-09,4.352
2003-12-10,4.318
2003-12-11,4.238
2003-12-12,4.242
2003-12-15,4.275
2003-12-16,4.234
2003-12-17,4.189
2003-12-18,4.141
2003-12-19,4.133
2003-12-22,4.164
2003-12-23,4.269
2003-12-24,4.187
2003-12-26,4.148
2003-12-29,4.23
2003-12-30,4.279
2003-12-31,4.257
2004-01-02,4.373
2004-01-05,4.387
2004-01-06,4.277
2004-01-07,4.246
2004-01-08,4.249
2004-01-09,4.086
2004-01-12,4.083
2004-01-13,4.028
2004-01-14,3.986
2004-01-15,3.971
2004-01-16,4.014
2004-01-20,4.057
2004-01-21,4.037
2004-01-22,3.969
2004-01-23,4.066
2004-01-26,4.14
2004-01-27,4.087
2004-01-28,4.195
2004-01-29,4.197
2004-01-30,4.138
2004-02-02,4.151
2004-02-03,4.1
2004-02-04,4.124
2004-02-05,4.174
2004-02-06,4.089
2004-02-09,4.065
2004-02-10,4.102
2004-02-11,4.021
2004-02-12,4.058
2004-02-13,4.048
2004-02-17,4.048
2004-02-18,4.049
2004-02-19,4.052
2004-02-20,4.098
2004-02-23,4.05
2004-02-24,4.029
2004-02-25,4.015
2004-02-26,4.046
2004-02-27,3.984
2004-03-01,3.992
2004-03-02,4.046
2004-03-03,4.06
2004-03-04,4.029
2004-03-05,3.831
2004-03-08,3.776
2004-03-09,3.719
2004-03-10,3.735
2004-03-11,3.747
2004-03-12,3.76
2004-03-15,3.768
2004-03-16,3.688
2004-03-17,3.683
2004-03-18,3.749
2004-03-19,3.788
2004-03-22,3.724
2004-03-23,3.711
2004-03-24,3.714
2004-03-25,3.739
2004-03-26,3.843
2004-03-29,3.89
2004-03-30,3.902
2004-03-31,3.837
2004-04-01,3.898
2004-04-02,4.14
2004-04-05,4.22
2004-04-06,4.171
2004-04-07,4.167
2004-04-08,4.197
2004-04-12,4.23
2004-04-13,4.34
2004-04-14,4.382
2004-04-15,4.405
2004-04-16,4.352
2004-04-19,4.372
2004-04-20,4.415
2004-04-21,4.423
2004-04-22,4.371
2004-04-23,4.452
2004-04-26,4.433
2004-04-27,4.404
2004-04-28,4.467
2004-04-29,4.54
2004-04-30,4.501
2004-05-03,4.501
2004-05-04,4.543
2004-05-05,4.571
2004-05-06,4.602
2004-05-07,4.766
2004-05-10,4.781
2004-05-11,4.768
2004-05-12,4.797
2004-05-13,4.851
2004-05-14,4.788
2004-05-17,4.699
2004-05-18,4.736
2004-05-19,4.794
2004-05-20,4.718
2004-05-21,4.764
2004-05-24,4.74
2004-05-25,4.724
2004-05-26,4.671
2004-05-27,4.588
2004-05-28,4.655
2004-06-01,4.704
2004-06-02,4.73
2004-06-03,4.712
2004-06-04,4.774
2004-06-07,4.765
2004-06-08,4.771
2004-06-09,4.812
2004-06-10,4.791
2004-06-14,4.87
2004-06-15,4.686
2004-06-16,4.732
2004-06-17,4.692
2004-06-18,4.71
2004-06-21,4.69
2004-06-22,4.704
2004-06-23,4.698
2004-06-24,4.646
2004-06-25,4.645
2004-06-28,4.739
2004-06-29,4.695
2004-06-30,4.617
2004-07-01,4.564
2004-07-02,4.458
2004-07-06,4.48
2004-07-07,4.472
2004-07-08,4.47
2004-07-09,4.466
2004-07-12,4.443
2004-07-13,4.479
2004-07-14,4.484
2004-07-15,4.485
2004-07-16,4.361
2004-07-19,4.361
2004-07-20,4.448
2004-07-21,4.487
2004-07-22,4.462
2004-07-23,4.432
2004-07-26,4.475
2004-07-27,4.595
2004-07-28,4.585
2004-07-29,4.573
2004-07-30,4.475
2004-08-02,4.455
2004-08-03,4.422
2004-08-04,4.429
2004-08-05,4.4
2004-08-06,4.219
2004-08-09,4.244
2004-08-10,4.287
2004-08-11,4.275
2004-08-12,4.25
2004-08-13,4.213
2004-08-16,4.258
2004-08-17,4.206
2004-08-18,4.227
2004-08-19,4.211
2004-08-20,4.231
2004-08-23,4.279
2004-08-24,4.283
2004-08-25,4.261
2004-08-26,4.227
2004-08-27,4.227
2004-08-30,4.188
2004-08-31,4.132
2004-09-01,4.123
2004-09-02,4.194
2004-09-03,4.293
2004-09-07,4.246
2004-09-08,4.163
2004-09-09,4.199
2004-09-10,4.18
2004-09-13,4.151
2004-09-14,4.133
2004-09-15,4.17
2004-09-16,4.069
2004-09-17,4.127
2004-09-20,4.058
2004-09-21,4.037
2004-09-22,3.989
2004-09-23,4.028
2004-09-24,4.031
2004-09-27,3.997
2004-09-28,4.012
2004-09-29,4.09
2004-09-30,4.119
2004-10-01,4.191
2004-10-04,4.173
2004-10-05,4.173
2004-10-06,4.224
2004-10-07,4.244
2004-10-08,4.133
2004-10-11,4.133
2004-10-12,4.102
2004-10-13,4.078
2004-10-14,4.015
2004-10-15,4.053
2004-10-18,4.053
2004-10-19,4.038
2004-10-20,3.991
2004-10-21,3.997
2004-10-22,3.984
2004-10-25,3.971
2004-10-26,3.989
2004-10-27,4.088
2004-10-28,4.08
2004-10-29,4.029
2004-11-01,4.09
2004-11-02,4.075
2004-11-03,4.07
2004-11-04,4.068
2004-11-05,4.186
2004-11-08,4.215
2004-11-09,4.218
2004-11-10,4.253
2004-11-11,4.253
2004-11-12,4.198
2004-11-15,4.19
2004-11-16,4.208
2004-11-17,4.144
2004-11-18,4.117
2004-11-19,4.196
2004-11-22,4.165
2004-11-23,4.184
2004-11-24,4.195
2004-11-29,4.33
2004-11-30,4.358
2004-12-01,4.375
2004-12-02,4.397
2004-12-03,4.27
2004-12-06,4.24
2004-12-07,4.227
2004-12-08,4.134
2004-12-09,4.161
2004-12-10,4.156
2004-12-13,4.151
2004-12-14,4.132
2004-12-15,4.076
2004-12-16,4.185
2004-12-17,4.207
2004-12-20,4.199
2004-12-21,4.168
2004-12-22,4.201
2004-12-23,4.218
2004-12-27,4.291
2004-12-28,4.291
2004-12-29,4.322
2004-12-30,4.263
2004-12-31,4.216
2005-01-03,4.22
2005-01-04,4.283
2005-01-05,4.277
2005-01-06,4.272
2005-01-07,4.285
2005-01-10,4.278
2005-01-11,4.244
2005-01-12,4.236
2005-01-13,4.187
2005-01-14,4.216
2005-01-18,4.195
2005-01-19,4.187
2005-01-20,4.165
2005-01-21,4.142
2005-01-24,4.122
2005-01-25,4.189
2005-01-26,4.192
2005-01-27,4.207
